Website Primary SKU,Website Variation SKU,Till SKU (8 digit),Name,Long Description,Colour/Style,Colour - for filtering,Dimensions  H x W x D (mm),Additional Search Keywords,Cost Price,Selling Price,Stock,VAT,Matches,Inactive,Weight,Category,Attributes,Sub Category,Category 2,Sub Category 2,Manufacturer,Gift Finder,,
10548,101,10548101,Duck Bowl,Unique pottery piece. Beautiful bowl which will hold your finest eggs. ,Anthracite,Black,120 x 285 x 190,"Kitchen, decoration, sauces, condiments, animals, farm.",15,36,,S,,,1115,Kitchen,,Ceramics,,,John Hermanson,Unisex,,
10848,102,10548102,Duck Bowl,Unique pottery piece. Beautiful bowl which will hold your finest eggs. ,Turquoise,Turquoise,120 x 285 x 190,"Kitchen, decoration, sauces, condiments, animals, farm.",15,36,,S,,,1115,Kitchen,,Ceramics,,,John Hermanson,Unisex,,
10549,100,10549100,Oil Jug,Lovely flat bottomed oil jog with heavy lip for ease of pouring,Turquoise,Turquoise,195 x 200 x 230,"Kitchen, decoration, olive oil, water",18,43.5,,S,,,1426,Kitchen,,Ceramics,,,John Hermanson,Unisex,,
10550,100,10550100,Medium Clay Jug,"Beautiful heavy lipped jug for oil, beer, or anything!!. Could also be used solely for decoration. ",Anthracite,Black,300 x 165 x 200,"Kitchen, decoration, olive oil, water",25,60,,S,,,1672,Kitchen,,Ceramics,,,John Hermanson,Unisex,,
10551,100,10551100,Jug - Iron handles,Unique pottery piece. Tall jug with iron handle. The handle measures 150 x 110 mm and has a wavy grip section.,Anthracite,Black,295 x 170 ,"Kitchen, decoration, olive oil, water",25,60,,S,,,1707,Kitchen,,Ceramics,,,John Hermanson,Unisex,,
10552,100,10552100,English Flower Small Bouquet,,Multi Colour,Multi,,,1.7,3.95,,S,,X,92,Home,,Decorative,,,Winterflora,Unisex,,
10553,100,10553100,Poppy Bunch - Natural,,Natural,Natural,,,2.15,5.25,,S,,X,99,Home,,Decorative,,,Winterflora,Unisex,,
10554,100,10554100,Barley Sheaf - Small,,Green,Green,,,3.4,8.25,,S,,X,140,Home,,Decorative,,,Winterflora,Unisex,,
10555,100,10555100,Fragrant Soap Hanger Kit,Make a soap hanger kit for any room or your car. Easy and fun to make. Lovely scent as well.,Country,,216 x 150 x 5 ,"Craft, floral, home, pretty, useful, fragrant",2.1,4.95,,S,,,90,Home,,Craft,,,Natura Leigh,Unisex,,
10555,101,10555101,Fragrant Soap Hanger Kit,Make a soap hanger kit for any room or your car. Easy and fun to make. Lovely scent as well.,Lavender,,216 x 150 x 5 ,"Craft, floral, home, pretty, useful, fragrant",2.1,4.95,,S,,,85,Home,,Craft,,,Natura Leigh,Unisex,,
10555,102,10555102,Fragrant Soap Hanger Kit,Make a soap hanger kit for any room or your car. Easy and fun to make. Lovely scent as well.,Rose,,216 X 150 x 5 ,"Craft, floral, home, pretty, useful, fragrant",2.1,4.95,,S,,,86,Home,,Craft,,,Natura Leigh,Unisex,,
10556,100,10556100,Heart Wardrobe Hanger Kit,"This lovely kit contains everything you need to make two hearts, one lavender, one rose pot pourri. Includes hanger bows, two fronts, two backs and even a needle and thread.",,,240 x210 x 25,"Craft, floral, home, pretty, useful, fragrant",4.35,10.45,,S,,,131,Home,,Craft,,,Natura Leigh,Unisex,,
10557,100,10557100,Rose & Lavender Sachet PP Kit,Make three scented Pink Persian rosebud sachets. Perfect for your own home or lovely gifts.,,,270 x 210 x 40,"Craft, floral, home, pretty, useful, fragrant",4.35,10.45,,S,,,115,Home,,Craft,,,Natura Leigh,Unisex,,
10558,100,10558100,Persian Rosebud Pomander Kit,Make a lovely pomander for you or a friend. Very easy to make and it smells great too….,Pink,,200 x 150 x 70,"Craft, floral, home, pretty, useful, fragrant",4.35,10.45,,S,,,129,Home,,Craft,,,Natura Leigh,Unisex,,
10559,100,10559100,Vintage Print Ribbons & Buttons Pack,Pack includes 8 x 1 metre vintage print  ribbons and 5 wooden buttons.,,,205 x 150 x 20,"Craft, floral, home, pretty, useful, decorative, notions",4.35,10.45,,S,,,52,Home,,Craft,,,Natura Leigh,Unisex,,
10560,100,10560100,Handcrafted Heart Shape Soap Pack,Pack includes 3 large and 4 small heart shaped hand made soaps. Soaps are made with natural ingredients an d essental oils.,,,205 x 150 x10,"Craft, floral, home, pretty, useful, fragrant",3,7.25,,S,,,105,Home,,Craft,,,Natura Leigh,Unisex,,
10561,100,10561100,Victorian Desire Soap,A beautiful floral blend of essential oils also adding nourishing Murumuru butter & Shea butter.,,,50 x 50 x 20,"Cleansing, bath, shower, fragrant, moisturising",0.85,1.95,,S,,,58,Bath/Body,,Soaps,,,Natura Leigh,For Her,,
10562,100,10562100,Lavender & Cream Soap,"Organic lavender and goats milk, softening for the skin and a moisturising lather. Skin feels as smooth as silk. Lavender is of course relaxing",,,50 x 50 x 20,"Cleansing, bath, shower, fragrant, moisturising",0.85,1.95,,S,,,56,Bath/Body,,Soaps,,,Natura Leigh,For Her,,
10563,100,10563100,Rose Garden Soap,Uplifting rose geranium with shea butter. Sweet smelling and soothing.,,,50 x 50 x 20,"Cleansing, bath, shower, fragrant, moisturising",0.85,1.95,,S,,,60,Bath/Body,,Soaps,,,Natura Leigh,For Her,,
10564,100,10564100,Deja Vu Soap,"Patchouli is a heavenly deep scent, uplifting for the soul, soothing for the skin. Including nourishing Murumuru butter. Includes patchouli flowers as well as the essential oil.",,,50 x 50 x 20,"Cleansing, bath, shower, fragrant, moisturising",0.85,1.95,,S,,,62,Bath/Body,,Soaps,,,Natura Leigh,For Her,,
10565,100,10565100,French Twist Soap,,,,50 x 50 x 20,"Cleansing, bath, shower, fragrant, moisturising",0.85,1.95,,S,,,62,Bath/Body,,Soaps,,,Natura Leigh,For Her,,
10566,100,10566100,Gardener's Soap,"Original blend of sandalwood, rose geranium, patchouli and lavender.Deep cleansing including nourishing Murumuru butter.",,,50 x 50 x 20,"Cleansing, bath, shower, fragrant, moisturising",0.85,1.95,,S,,,59,Bath/Body,,Soaps,,,Natura Leigh,For Her,,
10567,100,10567100,Pink Rosebud Pot Pourri,Pink rosebuds scented with essential oils and natural fixatives. Hand picked in the beautiful fields of Persia. Perfect for pot pourri and decorations.,,,165 x 95 x10,"Fragrant, petals, scent, home, decoration",1.15,2.75,,S,,,38,Home,,Candles & Home Fragrance,,,Natura Leigh,Unisex,,
10568,100,10568100,Victorian Rosebud Pot Pourri,Burgundy and ivory rosebuds scented with essential oils and natural fixatives. Hand picked in the beautiful fields of Persia. Perfect for pot pourri and decorations.,,,165 x 95 x10,"Fragrant, petals, scent, home, decoration",1.15,2.75,,S,,,35,Home,,Candles & Home Fragrance,,,Natura Leigh,Unisex,,
10569,100,10569100,Lavender French Bleu,Stunning colour and fragrance. French blue lavender grown at altitude for purity. Lovely for fragrance and decoration.,,,170 x 95 x 5,"Fragrant, petals, scent, home, decoration",1.15,2.75,,S,,,31,Home,,Candles & Home Fragrance,,,Natura Leigh,Unisex,,
10570,100,10570100,Natural Moth Deterrent,"A very popular blend of 7 different herbs and essentil oils which contains 30% lavender, the rest is a traditional secret formula that works fabulously.",,,170 x 95 x 5,"Fragrant, petals, scent, home, decoration",1.15,2.75,,S,,,39,Home,,Candles & Home Fragrance,,,Natura Leigh,Unisex,,
10571,100,10571100,Baby Soap,"Unscented, gentle and soothing with calendula and olive oil. Babies, problem skin, eczema and allergy sufferers call this soap superior. Includes nourishing Murumuru butter.",,,53 x 96 x 18,"Sensitive, fragrant, soft, soothing, natural",1.7,3.99,,S,,,109,Bath/Body,,Soaps,,,Natura Leigh,Baby,,
10572,100,10572100,Comfort & Kindness Soap,"A delicate blend of hemp oil, rose geranium and calendula petals makes this a truly gentle treat for the sensitive skinned. Includes nourishing Murumuru butter.",,,53 x 96 x 18,"Sensitive, fragrant, soft, soothing, natural",1.7,3.99,,S,,,102,Bath/Body,,Soaps,,,Natura Leigh,Unisex,,
10573,100,10573100,Soap Pourri,"An organza bag that can be used to fragrance a wardrobe, drawers or the bathroom. An assortment of soaps and fragrances make this very pretty and useful.",,,110 x 140 x 110,"Fragrant, scent, home, decoration",2.1,4.95,,S,,,98,Home,,Candles & Home Fragrance,,,Natura Leigh,Unisex,,
10574,100,10574100,Soap Tower,"A pretty  'tower' of 3 soaps held together with a ribbon and button. Fragrances are Lavender & Cream, Rose Garden & Victorian Desire.",,,50 x 50 x 65,"Cleansing, bath, shower, fragrant, moisturising",2.7,6.5,,S,,,163,Home,,Candles & Home Fragrance,,,Natura Leigh,Unisex,,
10575,100,10575100,Egg Spoon,"Handcrafted from domestically farmed cow bone this sweet little bone egg spoon has been specifically designed for you. Bone has been used for thousands of years because due to its plentyful supply, it can be sculptured easily and lasts a lifetime. Hand carved bone.
",,,120 x 23,"Condiments, serving, jam, pickle, useful, serving",1.5,3.6,,S,,,20,Kitchen,,Utensils,,,Abbeyhorn,Unisex,,
10576,100,10576100,Shaving Brush - Natural Bristle,"Handmade from natural materials, this shaving brush adds class to any gentleman's bathroom. Hand carved horn.",,,105 x 35,"Shaving, beard, moustache, hygiene, luxury, grooming",18.45,44.25,,S,,,95,Accessories,,Men's Grooming,,,Abbeyhorn,For Him,,
10577,100,10577100,Shaving Brush - Badger,"Handmade from natural materials, this shaving brush adds class to any gentleman's bathroom. Hand carved horn.",,,105 x 35,"Shaving, beard, moustache, hygiene, luxury, grooming",24.5,58.95,,S,,,95,Accessories,,Men's Grooming,,,Abbeyhorn,For Him,,
10578,100,10578100,Beard Brush,A small horn topped brush for keeping the facial hair looking cared for. Hand carved horn.,,,117 x 17,"Shaving, beard, moustache, hygiene, luxury, grooming",9.95,23.95,,S,,,40,Accessories,,Men's Grooming,,,Abbeyhorn,For Him,,
10579,100,10579100,Moustache Comb,This little moustache comb keeps even the most unruly moustache under control. Hand carved horn.,,,100 x42,"Shaving, beard, moustache, hygiene, luxury, grooming",8.95,21.5,,S,,,30,Accessories,,Men's Grooming,,,Abbeyhorn,For Him,,
10580,100,10580100,Chutney Spoon,"A traditional bone spoon, ideal for use in any modern kitchen. Hand carved bone.",,,185 x 25,"Condiments, serving, jam, pickle, useful, serving",2.15,5.25,,S,,,,Kitchen,,Utensils,,,Abbeyhorn,Unisex,,
10581,100,10581100,Collar Stiffeners - Small,"A return to the traditional collar stiffener, unlike plastic these will not bend with age. Hand carved bone.",,,56 x 8,"Shirts, collars, grooming, smart",1.7,4.25,,S,,,20,Accessories,,Men's Grooming,,,Abbeyhorn,For Him,,
10582,100,10582100,Collar Stiffeners - Large,"A return to the traditional collar stiffener, unlike plastic these will not bend with age. Hand carved bone.",,,66 x 9,"Shirts, collars, grooming, smart",1.7,4.5,,S,,,20,Accessories,,Men's Grooming,,,Abbeyhorn,For Him,,
10583,100,10583100,Dice - Pair,"A return to the traditional dice, handmade from bone this pair of dice add an extra dimension to board games. Hand carved bone.",,,10 x 10,"Games, chance, entertainment",4.3,10.5,,S,,,20,Stationery/Games,,Games & Puzzles,,,Abbeyhorn,Unisex,,
10584,100,10584100,Dice Shaker,"An exquisite handmade alternative for shaking your dice, a beautifully organic piece. Hand carved horn.",,,75 x 53,"Games, chance, entertainment",8.05,19.5,,S,,,90,Stationery/Games,,Games & Puzzles,,,Abbeyhorn,Unisex,,
10585,100,10585100,Honey Dipper,"An unusual and attractive gift, also a collectors item, use it in your honey pot for serving runny honey, pull it out of the honey, twist it round and drizzle your honey over your toast, muesli, ice cream or porridge. Hand carved horn.",,,167 x 25,"Unusual, elegant, utility, vintage, natural, organic",4.85,11.95,,S,,,40,Kitchen,,Utensils,,,Abbeyhorn,Unisex,,
10586,100,10586100,Pickle Fork,How often have you wished there was a special spoon for getting pickles out of a jar without getting brine everywhere? Your search is over.Beautiful elegant long handled fork. Hand carved horn.,,,178 x 12,"Unusual, elegant, utility, vintage, natural, organic",3.7,8.95,,S,,,20,Kitchen,,Utensils,,,Abbeyhorn,Unisex,,
10587,100,10587100,Cream Ladle,"Great for serving just the right amount of cream, this lovely spoon has an elegant curving handle. Hand carved horn.",,,185 x 42,"Unusual, elegant, utility, vintage, natural, organic",7.45,17.95,,S,,,35,Kitchen,,Utensils,,,Abbeyhorn,Unisex,,
10588,100,10588100,Salad Servers,Beautifully crafted these salad servers make the perfect accessory to any home. Hand carved horn.,,,250 x 60,"Unusual, elegant, utility, vintage, natural, organic",9.75,23.5,,S,,,140,Kitchen,,Utensils,,,Abbeyhorn,Unisex,,
10589,100,10589100,French Mustard Spoon,With it's elegantly long handle ending in a dainty bowl this delightful spoon is suitable to serve the finest of French Mustards. Hand carved horn.,,,187 x 25,"Unusual, elegant, utility, vintage, natural, organic",3.75,9,,S,,,25,Kitchen,,Utensils,,,Abbeyhorn,Unisex,,
10590,100,10590100,Salt/Spice Dish & Spoon,******,,,"Dish - 57 x 10, Spoon -70 x 15",,6.95,16.75,,S,,,30,Kitchen,,,,,Abbeyhorn,Unisex,,
10591,100,10591100,Seaweed & Fossils ,Mounted  and framed,,,,,36.21,87,,S,,,1761,Home,,Prints,,,Torn Edge,Unisex,,
10592,100,10592100,Fossils Print ,Unmounted and framed,,,,,28.03,68,,S,,,1185,Home,,Prints,,,Torn Edge,Unisex,,
10593,100,10593100,Fossils Collage Teal,Unmounted and framed,,,,,36.1,87,,S,,,1761,Home,,Prints,,,Torn Edge,Unisex,,
10594,100,10594100,Fossils Collage Mustard,Unmounted and framed,,,,,37.59,91,,S,,,1572,Home,,Prints,,,Torn Edge,Unisex,,
10595,100,10595100,Purple Allium Print,Fine quality Giclee print. Limited edition of 250 per print.,,,255 x 224,"Farmyard, Animals, Birds, Countryside, Seaside, Coast, Beach, Floral, Flowers",12.5,30,,S,,X,102,Home,,Prints,,,Jane Crick,Unisex,,
10595,101,10595101,Purple Allium Print - Framed,Fine quality Giclee print. Limited edition of 250 per print. Framed by hand in a white wooden frame.,,,336 x 286 x 15,"Floral, Flowers, Fresh, Countryside",17.2,41.5,,S,,X,777,Home,,Prints,,,Jane Crick,Unisex,,
10596,100,10596100,Pink Roses  Print ,Fine quality Giclee print. Limited edition of 250 per print.,,,255 x 224,"Floral, Flowers, Fresh, Countryside",12.5,30,,S,,X,102,Home,,Prints,,,Jane Crick,Unisex,,
10596,101,10596101,Pink Roses  Print - Framed,Fine quality Giclee print. Limited edition of 250 per print. Framed by hand in a white wooden frame.,,,336 x 286 x 15,"Floral, Flowers, Fresh, Countryside",17.2,41.5,,S,,X,780,Home,,Prints,,,Jane Crick,Unisex,,
10597,100,10597100,Hen Print,Fine quality Giclee print. Limited edition of 250 per print.,,,255 x 224,"Farmyard, Livestock, Countryside.",12.5,30,,S,,X,101,Home,,Prints,,,Jane Crick,Unisex,,
10597,101,10597101,Hen Print - Framed,Fine quality Giclee print. Limited edition of 250 per print. Framed by hand in a white wooden frame.,,,336 x 286 x 15,"Farmyard, Livestock, Countryside.",17.2,41.5,,S,,X,767,Home,,Prints,,,Jane Crick,Unisex,,
10598,100,10598100,Cockerel Print,Fine quality Giclee print. Limited edition of 250 per print.,,,255 x 224,"Farmyard, Livestock, Countryside.",12.5,30,,S,,X,101,Home,,Prints,,,Jane Crick,Unisex,,
10598,101,10598101,Cockerel Print - Framed,Fine quality Giclee print. Limited edition of 250 per print. Framed by hand in a white wooden frame.,,,336 x 286 x 15,"Farmyard, Livestock, Countryside.",17.2,41.5,,S,,X,767,Home,,Prints,,,Jane Crick,Unisex,,
10599,100,10599100,The Pier,Fine quality Giclee print. Limited edition of 250 per print.,,,255 x 224,"Coast, Seaside, Sand, Beaches, Holidays",12.5,30,,S,,X,103,Home,,Prints,,,Jane Crick,Unisex,,
